first_seen,last_seen,image_file,bbox_x1,bbox_y1,bbox_x2,bbox_y2,vehicle_type,avg_color_hex,license_plate
2025-06-01T14:54:43.387534,2025-06-01T14:54:43.775622,truck_20250601_145443_387534.jpg,373,64,419,87,Truck,#46639c,
2025-06-01T14:54:42.998446,2025-06-01T14:54:43.990670,car_20250601_145442_998446.jpg,325,131,391,223,Car,#bbbdbc,
2025-06-01T14:54:42.998446,2025-06-01T14:54:44.190715,car_20250601_145442_998446.jpg,252,26,278,49,Car,#938b83,
2025-06-01T14:54:42.998446,2025-06-01T14:54:44.190715,car_20250601_145442_998446.jpg,356,0,406,19,Car,#6789c7,
2025-06-01T14:54:44.190715,2025-06-01T14:54:44.190715,car_20250601_145444_190715.jpg,99,19,147,51,Car,#49535a,
2025-06-01T14:54:44.190715,2025-06-01T14:54:44.190715,car_20250601_145444_190715.jpg,176,14,216,50,Car,#57585d,
2025-06-01T14:54:44.409765,2025-06-01T14:54:44.591805,car_20250601_145444_409765.jpg,314,41,381,136,Car,#838989,
2025-06-01T14:54:44.409765,2025-06-01T14:54:44.591805,car_20250601_145444_409765.jpg,487,35,596,128,Car,#86766f,
2025-06-01T14:54:44.760844,2025-06-01T14:54:44.760844,car_20250601_145444_760844.jpg,51,0,119,41,Car,#4b4b4f,
2025-06-01T14:54:44.760844,2025-06-01T14:54:44.941885,car_20250601_145444_760844.jpg,264,16,290,41,Car,#666259,
2025-06-01T14:54:45.150931,2025-06-01T14:54:45.150931,car_20250601_145445_150931.jpg,283,54,308,78,Car,#69625a,
2025-06-01T14:54:42.998446,2025-06-01T14:54:45.361978,car_20250601_145442_998446.jpg,517,111,627,196,Car,#c2aa9f,
2025-06-01T14:54:45.150931,2025-06-01T14:54:45.361978,car_20250601_145445_150931.jpg,349,122,414,205,Car,#83898a,
2025-06-01T14:54:45.150931,2025-06-01T14:54:45.361978,car_20250601_145445_150931.jpg,28,139,142,218,Car,#8f8d87,
2025-06-01T14:54:45.150931,2025-06-01T14:54:45.361978,car_20250601_145445_150931.jpg,134,44,179,75,Car,#4c545b,
2025-06-01T14:54:45.150931,2025-06-01T14:54:45.361978,car_20250601_145445_150931.jpg,207,37,245,73,Car,#58585e,
2025-06-01T14:54:45.150931,2025-06-01T14:54:45.361978,truck_20250601_145445_150931.jpg,75,34,134,77,Truck,#4c494d,
2025-06-01T14:54:45.361978,2025-06-01T14:54:45.361978,car_20250601_145445_361978.jpg,280,46,306,69,Car,#69625a,
2025-06-01T14:54:44.760844,2025-06-01T14:54:45.565024,car_20250601_145444_760844.jpg,196,3,235,39,Car,#57585d,
2025-06-01T14:54:44.760844,2025-06-01T14:54:45.565024,car_20250601_145444_760844.jpg,121,10,167,41,Car,#4b555c,
2025-06-01T14:54:45.565024,2025-06-01T14:54:45.565024,car_20250601_145445_565024.jpg,270,12,296,36,Car,#666158,
2025-06-01T14:54:44.190715,2025-06-01T14:54:45.958113,truck_20250601_145444_190715.jpg,68,0,123,28,Truck,#48484a,
2025-06-01T14:54:45.768070,2025-06-01T14:54:45.958113,car_20250601_145445_768070.jpg,202,0,242,27,Car,#5c5d62,
2025-06-01T14:54:45.768070,2025-06-01T14:54:45.958113,car_20250601_145445_768070.jpg,127,0,173,27,Car,#4c575e,
2025-06-01T14:54:45.768070,2025-06-01T14:54:45.958113,car_20250601_145445_768070.jpg,277,0,303,25,Car,#646057,
2025-06-01T14:54:44.409765,2025-06-01T14:54:46.766812,car_20250601_145444_409765.jpg,12,45,130,129,Car,#838582,
2025-06-01T14:54:46.766812,2025-06-01T14:54:46.766812,car_20250601_145446_766812.jpg,343,32,409,119,Car,#7d8586,
2025-06-01T14:54:46.157157,2025-06-01T14:54:48.088110,car_20250601_145446_157157.jpg,198,0,231,6,Car,#54595d,
2025-06-01T14:54:47.494977,2025-06-01T14:54:48.088110,car_20250601_145447_494977.jpg,62,0,161,11,Car,#636f7a,
2025-06-01T14:54:48.311160,2025-06-01T14:54:48.881289,car_20250601_145448_311160.jpg,127,0,172,15,Car,#5a6771,
2025-06-01T14:54:46.157157,2025-06-01T14:54:49.059329,car_20250601_145446_157157.jpg,128,0,169,12,Car,#526169,
2025-06-01T14:54:46.157157,2025-06-01T14:54:49.059329,car_20250601_145446_157157.jpg,277,0,304,10,Car,#5c574b,
2025-06-01T14:54:46.331715,2025-06-01T14:54:49.059329,car_20250601_145446_331715.jpg,66,0,113,13,Car,#4b5054,
2025-06-01T14:54:48.311160,2025-06-01T14:54:49.059329,car_20250601_145448_311160.jpg,202,0,239,11,Car,#64676e,
2025-06-01T14:54:54.846528,2025-06-01T14:54:54.846528,car_20250601_145454_846528.jpg,212,0,250,17,Car,#64656c,
2025-06-01T14:54:54.846528,2025-06-01T14:54:54.846528,car_20250601_145454_846528.jpg,286,0,312,15,Car,#726659,
2025-06-01T14:54:54.846528,2025-06-01T14:54:54.846528,car_20250601_145454_846528.jpg,78,0,112,15,Car,#56585d,
2025-06-01T14:54:55.003563,2025-06-01T14:54:55.003563,car_20250601_145455_003563.jpg,293,2,319,25,Car,#6d665e,
2025-06-01T14:54:54.846528,2025-06-01T14:54:55.773737,car_20250601_145454_846528.jpg,156,11,202,42,Car,#58646c,
2025-06-01T14:54:55.003563,2025-06-01T14:54:55.773737,car_20250601_145455_003563.jpg,229,6,267,43,Car,#626168,
2025-06-01T14:54:55.200608,2025-06-01T14:54:55.773737,car_20250601_145455_200608.jpg,302,19,327,42,Car,#6d665f,
2025-06-01T14:54:55.390651,2025-06-01T14:54:55.970785,truck_20250601_145455_390651.jpg,397,0,445,25,Truck,#3761b2,
2025-06-01T14:54:55.970785,2025-06-01T14:54:55.970785,car_20250601_145455_970785.jpg,220,15,259,51,Car,#5f5e64,
2025-06-01T14:54:55.970785,2025-06-01T14:54:55.970785,car_20250601_145455_970785.jpg,293,27,319,51,Car,#6f6760,
2025-06-01T14:54:55.970785,2025-06-01T14:54:55.970785,car_20250601_145455_970785.jpg,147,19,193,50,Car,#515a63,
2025-06-01T14:54:56.156827,2025-06-01T14:54:56.156827,car_20250601_145456_156827.jpg,218,31,257,65,Car,#5f5e65,
2025-06-01T14:54:56.156827,2025-06-01T14:54:56.156827,car_20250601_145456_156827.jpg,290,43,316,66,Car,#716961,
2025-06-01T14:54:56.156827,2025-06-01T14:54:56.156827,car_20250601_145456_156827.jpg,86,20,145,63,Car,#514e53,
2025-06-01T14:54:56.156827,2025-06-01T14:54:56.156827,truck_20250601_145456_156827.jpg,395,16,442,41,Truck,#49669c,
2025-06-01T14:54:56.350871,2025-06-01T14:54:56.350871,car_20250601_145456_350871.jpg,222,50,261,84,Car,#4e4d54,
2025-06-01T14:54:56.350871,2025-06-01T14:54:56.350871,car_20250601_145456_350871.jpg,150,53,195,82,Car,#424951,
2025-06-01T14:54:56.350871,2025-06-01T14:54:56.350871,car_20250601_145456_350871.jpg,294,62,320,85,Car,#5c5650,
2025-06-01T14:54:56.350871,2025-06-01T14:54:56.350871,truck_20250601_145456_350871.jpg,91,39,151,81,Truck,#423f43,
2025-06-01T14:54:56.350871,2025-06-01T14:54:56.350871,truck_20250601_145456_350871.jpg,399,35,445,60,Truck,#3d578a,
2025-06-01T14:54:56.544405,2025-06-01T14:54:56.544405,car_20250601_145456_544405.jpg,142,70,187,100,Car,#3f464d,
2025-06-01T14:54:56.544405,2025-06-01T14:54:56.544405,car_20250601_145456_544405.jpg,214,66,252,101,Car,#4b4a50,
2025-06-01T14:54:56.544405,2025-06-01T14:54:56.544405,car_20250601_145456_544405.jpg,285,78,311,102,Car,#58524c,
2025-06-01T14:54:56.544405,2025-06-01T14:54:56.544405,car_20250601_145456_544405.jpg,84,58,143,100,Car,#3f3d41,
2025-06-01T14:54:56.544405,2025-06-01T14:54:56.544405,truck_20250601_145456_544405.jpg,388,51,434,76,Truck,#3c5587,
2025-06-01T14:54:42.086241,2025-06-01T14:54:56.725385,car_20250601_145442_086241.jpg,42,157,161,232,Car,#7f8380,
2025-06-01T14:54:44.190715,2025-06-01T14:54:56.725385,car_20250601_145444_190715.jpg,535,163,637,248,Car,#8a7971,
2025-06-01T14:54:44.190715,2025-06-01T14:54:56.725385,car_20250601_145444_190715.jpg,366,160,430,242,Car,#838889,
2025-06-01T14:54:56.725385,2025-06-01T14:54:56.725385,car_20250601_145456_725385.jpg,230,66,273,100,Car,#4c4b51,
2025-06-01T14:54:56.725385,2025-06-01T14:54:56.725385,car_20250601_145456_725385.jpg,158,67,205,97,Car,#3f464c,
2025-06-01T14:54:56.725385,2025-06-01T14:54:56.725385,car_20250601_145456_725385.jpg,304,80,332,102,Car,#5b544f,
2025-06-01T14:54:56.725385,2025-06-01T14:54:56.725385,car_20250601_145456_725385.jpg,100,51,161,94,Car,#3e3b3e,
2025-06-01T14:54:56.928436,2025-06-01T14:54:56.928436,car_20250601_145456_928436.jpg,258,35,304,78,Car,#46464c,
2025-06-01T14:54:56.928436,2025-06-01T14:54:56.928436,car_20250601_145456_928436.jpg,179,36,230,73,Car,#3d4249,
2025-06-01T14:54:56.928436,2025-06-01T14:54:56.928436,car_20250601_145456_928436.jpg,52,133,181,214,Car,#74716b,
2025-06-01T14:54:56.928436,2025-06-01T14:54:56.928436,car_20250601_145456_928436.jpg,116,18,184,69,Car,#3c3a3c,
2025-06-01T14:54:55.003563,2025-06-01T14:54:57.127342,car_20250601_145455_003563.jpg,73,8,152,61,Car,#535257,
2025-06-01T14:54:56.156827,2025-06-01T14:54:57.127342,car_20250601_145456_156827.jpg,148,29,207,65,Car,#535b64,
2025-06-01T14:54:56.928436,2025-06-01T14:54:57.127342,car_20250601_145456_928436.jpg,395,149,467,243,Car,#62686c,
2025-06-01T14:54:56.928436,2025-06-01T14:54:57.127342,car_20250601_145456_928436.jpg,332,50,365,78,Car,#504b49,
2025-06-01T14:54:56.928436,2025-06-01T14:54:57.127342,car_20250601_145456_928436.jpg,594,159,639,251,Car,#685752,
2025-06-01T14:54:57.127342,2025-06-01T14:54:57.127342,car_20250601_145457_127342.jpg,241,29,292,72,Car,#45444a,
2025-06-01T14:54:57.127342,2025-06-01T14:54:57.127342,truck_20250601_145457_127342.jpg,469,22,527,55,Truck,#344b78,
2025-06-01T14:54:57.315300,2025-06-01T14:54:57.315300,car_20250601_145457_315300.jpg,382,113,460,221,Car,#5e6364,
2025-06-01T14:54:57.315300,2025-06-01T14:54:57.315300,car_20250601_145457_315300.jpg,602,111,639,192,Car,#695048,
2025-06-01T14:54:57.512280,2025-06-01T14:54:57.890296,car_20250601_145457_512280.jpg,0,57,50,141,Car,#54595a,
2025-06-01T14:54:57.702319,2025-06-01T14:54:57.890296,car_20250601_145457_702319.jpg,298,49,372,145,Car,#696d6f,
2025-06-01T14:54:58.278228,2025-06-01T14:54:58.695205,car_20250601_145458_278228.jpg,149,0,195,23,Car,#5f646c,
2025-06-01T14:54:58.278228,2025-06-01T14:54:58.695205,car_20250601_145458_278228.jpg,61,0,115,22,Car,#5b6b77,
2025-06-01T14:54:58.278228,2025-06-01T14:54:58.695205,car_20250601_145458_278228.jpg,237,0,267,23,Car,#716653,
2025-06-01T14:54:58.906253,2025-06-01T14:54:58.906253,car_20250601_145458_906253.jpg,247,14,276,41,Car,#756f66,
2025-06-01T14:54:58.080339,2025-06-01T14:54:59.119197,car_20250601_145458_080339.jpg,0,110,85,191,Car,#717779,
2025-06-01T14:54:59.351208,2025-06-01T14:54:59.587027,car_20250601_145459_351208.jpg,255,29,286,59,Car,#5f5953,
2025-06-01T14:54:59.351208,2025-06-01T14:54:59.587027,truck_20250601_145459_351208.jpg,380,5,434,35,Truck,#3f5a8c,
2025-06-01T14:54:59.119197,2025-06-01T14:55:00.186147,car_20250601_145459_119197.jpg,254,22,286,50,Car,#756e66,
2025-06-01T14:55:00.370921,2025-06-01T14:55:00.370921,car_20250601_145500_370921.jpg,267,21,298,48,Car,#5c5750,
2025-06-01T14:54:59.119197,2025-06-01T14:55:00.952066,truck_20250601_145459_119197.jpg,408,0,465,24,Truck,#476cac,
2025-06-01T14:55:00.564067,2025-06-01T14:55:00.952066,car_20250601_145500_564067.jpg,283,17,314,47,Car,#57524d,
2025-06-01T14:55:01.176050,2025-06-01T14:55:01.176050,car_20250601_145501_176050.jpg,409,0,464,9,Car,#2f4779,
2025-06-01T14:54:58.906253,2025-06-01T14:55:01.377095,car_20250601_145458_906253.jpg,38,0,91,15,Car,#55585e,
2025-06-01T14:55:01.566051,2025-06-01T14:55:01.566051,car_20250601_145501_566051.jpg,194,0,233,7,Car,#45484e,
2025-06-01T14:55:01.566051,2025-06-01T14:55:01.566051,car_20250601_145501_566051.jpg,281,0,313,13,Car,#514b41,
2025-06-01T14:55:02.478926,2025-06-01T14:55:02.478926,car_20250601_145502_478926.jpg,47,0,95,8,Car,#3e4448,
2025-06-01T14:54:58.906253,2025-06-01T14:55:02.658905,car_20250601_145458_906253.jpg,116,0,162,11,Car,#525f68,
2025-06-01T14:55:01.176050,2025-06-01T14:55:02.658905,car_20250601_145501_176050.jpg,289,0,320,20,Car,#59544e,
2025-06-01T14:54:58.906253,2025-06-01T14:55:02.826945,car_20250601_145458_906253.jpg,201,0,241,12,Car,#63656c,
2025-06-01T14:55:01.755005,2025-06-01T14:55:02.826945,car_20250601_145501_755005.jpg,115,0,155,6,Car,#424f56,
2025-06-01T14:55:03.017988,2025-06-01T14:55:03.784859,car_20250601_145503_017988.jpg,0,45,124,130,Car,#6b6c68,
2025-06-01T14:55:03.017988,2025-06-01T14:55:04.739785,car_20250601_145503_017988.jpg,373,68,444,163,Car,#636a6d,
2025-06-01T14:55:05.906667,2025-06-01T14:55:06.099683,car_20250601_145505_906667.jpg,228,0,265,6,Car,#5b5f6a,
2025-06-01T14:54:57.127342,2025-06-01T14:55:06.280723,car_20250601_145457_127342.jpg,0,83,129,170,Car,#66645d,
2025-06-01T14:54:57.512280,2025-06-01T14:55:06.280723,car_20250601_145457_512280.jpg,567,100,639,196,Car,#655853,
2025-06-01T14:55:06.442620,2025-06-01T14:55:06.442620,car_20250601_145506_442620.jpg,293,189,368,300,Car,#a3a5a4,
2025-06-01T14:55:06.657669,2025-06-01T14:55:06.657669,car_20250601_145506_657669.jpg,213,163,239,187,Car,#6a5f4f,
2025-06-01T14:55:06.657669,2025-06-01T14:55:06.657669,car_20250601_145506_657669.jpg,67,162,112,193,Car,#464c4e,
2025-06-01T14:55:06.657669,2025-06-01T14:55:06.657669,car_20250601_145506_657669.jpg,140,156,178,189,Car,#595656,
2025-06-01T14:55:06.657669,2025-06-01T14:55:07.228597,truck_20250601_145506_657669.jpg,16,164,74,207,Truck,#494443,
2025-06-01T14:55:06.817607,2025-06-01T14:55:07.228597,car_20250601_145506_817607.jpg,146,169,185,202,Car,#584d4c,
2025-06-01T14:55:06.817607,2025-06-01T14:55:07.228597,car_20250601_145506_817607.jpg,219,178,245,200,Car,#695545,
2025-06-01T14:55:06.817607,2025-06-01T14:55:07.228597,car_20250601_145506_817607.jpg,74,174,119,205,Car,#474546,
2025-06-01T14:55:07.031655,2025-06-01T14:55:07.228597,truck_20250601_145507_031655.jpg,323,146,369,169,Truck,#445684,
2025-06-01T14:55:06.657669,2025-06-01T14:55:07.603587,car_20250601_145506_657669.jpg,0,284,75,322,Car,#56564d,
2025-06-01T14:55:07.031655,2025-06-01T14:55:07.603587,car_20250601_145507_031655.jpg,23,12,127,76,Car,#7d6741,
2025-06-01T14:55:07.416545,2025-06-01T14:55:07.416545,car_20250601_145507_416545.jpg,450,266,563,350,Car,#7e6051,
2025-06-01T14:55:07.416545,2025-06-01T14:55:07.416545,car_20250601_145507_416545.jpg,282,276,347,357,Car,#70685f,
2025-06-01T14:55:07.416545,2025-06-01T14:55:07.416545,car_20250601_145507_416545.jpg,25,26,130,86,Car,#77552e,
2025-06-01T14:55:06.442620,2025-06-01T14:55:07.797599,car_20250601_145506_442620.jpg,455,267,565,355,Car,#a3918c,
2025-06-01T14:55:06.657669,2025-06-01T14:55:07.797599,car_20250601_145506_657669.jpg,283,274,348,360,Car,#7e8078,
2025-06-01T14:55:07.416545,2025-06-01T14:55:07.797599,car_20250601_145507_416545.jpg,215,199,243,223,Car,#604d3c,
2025-06-01T14:55:07.416545,2025-06-01T14:55:07.797599,car_20250601_145507_416545.jpg,70,193,116,224,Car,#3c3b3c,
2025-06-01T14:55:07.416545,2025-06-01T14:55:07.797599,truck_20250601_145507_416545.jpg,319,169,367,194,Truck,#465785,
2025-06-01T14:55:07.416545,2025-06-01T14:55:07.797599,truck_20250601_145507_416545.jpg,13,183,72,225,Truck,#3e3331,
2025-06-01T14:54:57.512280,2025-06-01T14:55:08.143490,car_20250601_145457_512280.jpg,374,117,460,187,Car,#64686a,
2025-06-01T14:55:08.143490,2025-06-01T14:55:08.143490,car_20250601_145508_143490.jpg,0,112,80,179,Car,#7c7163,
2025-06-01T14:55:08.334476,2025-06-01T14:55:08.334476,car_20250601_145508_334476.jpg,81,56,116,84,Car,#676263,
2025-06-01T14:55:08.334476,2025-06-01T14:55:08.334476,car_20250601_145508_334476.jpg,24,59,62,82,Car,#5f6163,
2025-06-01T14:55:08.334476,2025-06-01T14:55:08.334476,car_20250601_145508_334476.jpg,138,68,163,88,Car,#73685f,
2025-06-01T14:55:08.334476,2025-06-01T14:55:08.334476,car_20250601_145508_334476.jpg,0,129,25,161,Car,#777571,
2025-06-01T14:55:08.334476,2025-06-01T14:55:08.521464,car_20250601_145508_334476.jpg,323,137,396,200,Car,#a47f6a,
2025-06-01T14:55:08.334476,2025-06-01T14:55:08.521464,car_20250601_145508_334476.jpg,200,136,246,198,Car,#928d84,
2025-06-01T14:55:08.521464,2025-06-01T14:55:08.521464,car_20250601_145508_521464.jpg,0,135,43,192,Car,#a6a7a6,
2025-06-01T14:55:08.521464,2025-06-01T14:55:08.521464,car_20250601_145508_521464.jpg,96,66,127,93,Car,#88848a,
2025-06-01T14:55:08.521464,2025-06-01T14:55:08.521464,car_20250601_145508_521464.jpg,152,76,172,94,Car,#988e84,
2025-06-01T14:55:08.521464,2025-06-01T14:55:08.521464,car_20250601_145508_521464.jpg,39,69,75,90,Car,#7a808a,
2025-06-01T14:55:08.521464,2025-06-01T14:55:08.521464,truck_20250601_145508_521464.jpg,0,56,41,88,Truck,#7a7172,
2025-06-01T14:55:08.723454,2025-06-01T14:55:08.723454,car_20250601_145508_723454.jpg,358,192,430,255,Car,#c5a698,
2025-06-01T14:55:08.723454,2025-06-01T14:55:08.723454,car_20250601_145508_723454.jpg,235,190,281,255,Car,#b2b5b4,
2025-06-01T14:55:08.723454,2025-06-01T14:55:08.723454,car_20250601_145508_723454.jpg,0,188,87,254,Car,#bfbcb6,
2025-06-01T14:55:08.723454,2025-06-01T14:55:08.723454,car_20250601_145508_723454.jpg,188,130,209,150,Car,#978c83,
2025-06-01T14:55:08.723454,2025-06-01T14:55:08.723454,car_20250601_145508_723454.jpg,133,120,165,148,Car,#8a858b,
2025-06-01T14:55:08.723454,2025-06-01T14:55:08.723454,car_20250601_145508_723454.jpg,34,116,71,145,Car,#827b7e,
2025-06-01T14:55:08.919444,2025-06-01T14:55:08.919444,car_20250601_145508_919444.jpg,249,227,293,285,Car,#b2b4b1,
2025-06-01T14:55:08.919444,2025-06-01T14:55:08.919444,car_20250601_145508_919444.jpg,10,228,100,283,Car,#bdb9ae,
2025-06-01T14:55:08.919444,2025-06-01T14:55:08.919444,car_20250601_145508_919444.jpg,369,226,443,286,Car,#c5a695,
2025-06-01T14:55:08.919444,2025-06-01T14:55:08.919444,car_20250601_145508_919444.jpg,152,161,181,187,Car,#888385,
2025-06-01T14:55:08.919444,2025-06-01T14:55:08.919444,car_20250601_145508_919444.jpg,99,162,133,185,Car,#747a7f,
2025-06-01T14:55:08.919444,2025-06-01T14:55:08.919444,car_20250601_145508_919444.jpg,204,170,224,187,Car,#9a8d7c,
2025-06-01T14:55:08.919444,2025-06-01T14:55:08.919444,truck_20250601_145508_919444.jpg,55,153,100,184,Truck,#796f70,
2025-06-01T14:55:07.416545,2025-06-01T14:55:09.150414,car_20250601_145507_416545.jpg,142,196,171,223,Car,#4d4342,
2025-06-01T14:55:09.150414,2025-06-01T14:55:09.150414,car_20250601_145509_150414.jpg,90,201,123,225,Car,#636566,
2025-06-01T14:55:09.150414,2025-06-01T14:55:09.150414,car_20250601_145509_150414.jpg,48,194,92,225,Car,#645957,
2025-06-01T14:55:09.150414,2025-06-01T14:55:09.150414,car_20250601_145509_150414.jpg,192,203,211,220,Car,#837361,
2025-06-01T14:55:09.340362,2025-06-01T14:55:09.340362,car_20250601_145509_340362.jpg,204,233,222,249,Car,#6d5b4b,
2025-06-01T14:55:09.340362,2025-06-01T14:55:09.340362,car_20250601_145509_340362.jpg,153,228,181,252,Car,#5a5150,
2025-06-01T14:55:09.340362,2025-06-01T14:55:09.615413,car_20250601_145509_340362.jpg,365,265,444,322,Car,#967360,
2025-06-01T14:55:09.615413,2025-06-01T14:55:10.087519,car_20250601_145509_615413.jpg,0,112,51,141,Car,#b39052,
2025-06-01T14:55:09.340362,2025-06-01T14:55:10.340576,car_20250601_145509_340362.jpg,19,283,103,339,Car,#918272,
2025-06-01T14:55:09.340362,2025-06-01T14:55:10.873270,car_20250601_145509_340362.jpg,61,210,105,241,Car,#4f4340,
2025-06-01T14:55:09.615413,2025-06-01T14:55:10.873270,car_20250601_145509_615413.jpg,152,211,181,236,Car,#514847,
2025-06-01T14:55:09.615413,2025-06-01T14:55:10.873270,car_20250601_145509_615413.jpg,101,218,134,239,Car,#434243,
2025-06-01T14:55:10.873270,2025-06-01T14:55:10.873270,car_20250601_145510_873270.jpg,202,216,222,232,Car,#5e5044,
2025-06-01T14:55:10.935426,2025-06-01T14:55:11.022445,car_20250601_145510_935426.jpg,170,221,196,244,Car,#514948,
2025-06-01T14:55:10.935426,2025-06-01T14:55:11.022445,car_20250601_145510_935426.jpg,217,225,235,241,Car,#5e5044,
2025-06-01T14:55:10.935426,2025-06-01T14:55:11.022445,car_20250601_145510_935426.jpg,85,220,124,249,Car,#453a39,
2025-06-01T14:55:10.935426,2025-06-01T14:55:11.022445,car_20250601_145510_935426.jpg,122,229,152,246,Car,#464547,
2025-06-01T14:55:09.150414,2025-06-01T14:55:11.373492,car_20250601_145509_150414.jpg,275,280,316,330,Car,#9e9b91,
2025-06-01T14:55:09.340362,2025-06-01T14:55:11.373492,car_20250601_145509_340362.jpg,108,231,145,258,Car,#4d4d4e,
2025-06-01T14:55:09.340362,2025-06-01T14:55:11.373492,car_20250601_145509_340362.jpg,10,104,59,137,Car,#d6bc88,
2025-06-01T14:55:09.615413,2025-06-01T14:55:11.469517,car_20250601_145509_615413.jpg,197,208,218,226,Car,#605143,
2025-06-01T14:55:10.935426,2025-06-01T14:55:11.373492,car_20250601_145510_935426.jpg,75,294,148,343,Car,#827467,
2025-06-01T14:55:11.100455,2025-06-01T14:55:11.373492,car_20250601_145511_100455.jpg,188,231,213,253,Car,#514949,
2025-06-01T14:55:11.100455,2025-06-01T14:55:11.373492,car_20250601_145511_100455.jpg,233,236,249,250,Car,#605144,
2025-06-01T14:55:11.100455,2025-06-01T14:55:11.373492,car_20250601_145511_100455.jpg,144,238,171,255,Car,#454445,
2025-06-01T14:55:11.469517,2025-06-01T14:55:11.469517,car_20250601_145511_469517.jpg,145,203,175,228,Car,#544b4c,
2025-06-01T14:55:11.469517,2025-06-01T14:55:11.469517,car_20250601_145511_469517.jpg,91,210,125,232,Car,#4a4a4c,
2025-06-01T14:55:11.469517,2025-06-01T14:55:11.469517,car_20250601_145511_469517.jpg,50,207,84,233,Car,#4f4544,
2025-06-01T14:55:11.538510,2025-06-01T14:55:11.612045,car_20250601_145511_538510.jpg,134,196,165,222,Car,#524a4a,
2025-06-01T14:55:11.538510,2025-06-01T14:55:11.612045,car_20250601_145511_538510.jpg,189,202,210,219,Car,#625345,
2025-06-01T14:55:11.538510,2025-06-01T14:55:11.612045,car_20250601_145511_538510.jpg,79,204,114,225,Car,#49494a,
2025-06-01T14:55:11.538510,2025-06-01T14:55:11.612045,car_20250601_145511_538510.jpg,36,195,83,226,Car,#493e3c,
2025-06-01T14:55:11.674058,2025-06-01T14:55:11.674058,car_20250601_145511_674058.jpg,121,187,153,214,Car,#544c4c,
2025-06-01T14:55:11.674058,2025-06-01T14:55:11.674058,car_20250601_145511_674058.jpg,177,193,200,211,Car,#605144,
2025-06-01T14:55:11.674058,2025-06-01T14:55:11.674058,car_20250601_145511_674058.jpg,63,192,98,216,Car,#474647,
2025-06-01T14:55:11.674058,2025-06-01T14:55:11.674058,car_20250601_145511_674058.jpg,18,185,64,217,Car,#493e3c,
2025-06-01T14:55:11.760556,2025-06-01T14:55:11.760556,car_20250601_145511_760556.jpg,166,183,189,202,Car,#625344,
2025-06-01T14:55:11.760556,2025-06-01T14:55:12.059530,car_20250601_145511_760556.jpg,102,172,134,200,Car,#554d4d,
2025-06-01T14:55:11.760556,2025-06-01T14:55:12.059530,car_20250601_145511_760556.jpg,40,178,78,201,Car,#484748,
2025-06-01T14:55:11.832626,2025-06-01T14:55:12.059530,car_20250601_145511_832626.jpg,162,179,184,198,Car,#635241,
2025-06-01T14:55:09.150414,2025-06-01T14:55:12.329591,car_20250601_145509_150414.jpg,355,228,447,296,Car,#af8d77,
2025-06-01T14:55:09.150414,2025-06-01T14:55:12.329591,car_20250601_145509_150414.jpg,0,250,37,309,Car,#a99e8e,
2025-06-01T14:55:09.340362,2025-06-01T14:55:12.329591,car_20250601_145509_340362.jpg,214,236,270,304,Car,#857e75,
2025-06-01T14:55:11.760556,2025-06-01T14:55:12.329591,car_20250601_145511_760556.jpg,0,163,32,198,Car,#4f4442,
2025-06-01T14:55:12.329591,2025-06-01T14:55:12.329591,car_20250601_145512_329591.jpg,156,174,179,194,Car,#625242,
2025-06-01T14:55:12.329591,2025-06-01T14:55:12.329591,car_20250601_145512_329591.jpg,94,167,127,195,Car,#544b4a,
2025-06-01T14:55:12.329591,2025-06-01T14:55:12.329591,car_20250601_145512_329591.jpg,31,172,70,197,Car,#484748,
2025-06-01T14:55:12.559643,2025-06-01T14:55:12.559643,car_20250601_145512_559643.jpg,137,151,160,171,Car,#665545,
2025-06-01T14:55:12.559643,2025-06-01T14:55:12.559643,truck_20250601_145512_559643.jpg,227,127,267,147,Truck,#495b87,
2025-06-01T14:55:12.559643,2025-06-01T14:55:12.559643,car_20250601_145512_559643.jpg,0,226,15,253,Car,#756f68,
2025-06-01T14:55:12.826703,2025-06-01T14:55:13.074759,car_20250601_145512_826703.jpg,67,138,101,168,Car,#564d4d,
2025-06-01T14:55:12.826703,2025-06-01T14:55:13.364823,car_20250601_145512_826703.jpg,3,143,43,168,Car,#494849,
2025-06-01T14:55:12.559643,2025-06-01T14:55:13.611879,car_20250601_145512_559643.jpg,192,211,248,280,Car,#7b7369,
2025-06-01T14:55:12.559643,2025-06-01T14:55:13.611879,car_20250601_145512_559643.jpg,68,138,102,167,Car,#554d4c,
2025-06-01T14:55:12.559643,2025-06-01T14:55:13.611879,car_20250601_145512_559643.jpg,3,144,43,169,Car,#4c4c4d,
2025-06-01T14:55:12.826703,2025-06-01T14:55:13.611879,car_20250601_145512_826703.jpg,133,147,156,166,Car,#675646,
2025-06-01T14:55:12.826703,2025-06-01T14:55:13.611879,car_20250601_145512_826703.jpg,0,223,9,250,Car,#77716b,
2025-06-01T14:55:12.826703,2025-06-01T14:55:13.611879,truck_20250601_145512_826703.jpg,222,122,262,141,Truck,#495b89,
2025-06-01T14:55:15.168230,2025-06-01T14:55:16.029424,truck_20250601_145515_168230.jpg,233,130,273,149,Truck,#4f628d,
2025-06-01T14:55:14.762139,2025-06-01T14:55:17.809390,car_20250601_145514_762139.jpg,233,223,256,289,Car,#777776,
